# This file was produced by the NASA Exoplanet Archive  http://exoplanetarchive.ipac.caltech.edu
# Tue Nov  5 13:31:29 2024
#
# User preference: *
#
# CONSTRAINT:  order by plntname asc
#
# COLUMN plntname:       Planet Name
# COLUMN centralwavelng: Central Wavelength [microns]
# COLUMN bandwidth:      Band Width [microns]
# COLUMN plntransdep:    Transit Depth [percentage]
# COLUMN plntransdeperr1: Transit Depth Upper Unc. [percentage]
# COLUMN plntransdeperr2: Transit Depth Lower Unc. [percentage]
# COLUMN plntransdeplim: Transit Depth Limit Flag
# COLUMN plnradj:        Planet Radius [Jupiter radii]
# COLUMN plnradjerr1:    Planet Radius Upper Unc. [Jupiter radii]
# COLUMN plnradjerr2:    Planet Radius Lower Unc. [Jupiter radii]
# COLUMN plnradjlim:     Planet Radius Limit Flag
# COLUMN plnratror:      Ratio of Planet to Stellar Radius
# COLUMN plnratrorerr1:  Ratio of Planet to Stellar Radius Upper Unc.
# COLUMN plnratrorerr2:  Ratio of Planet to Stellar Radius Lower Unc.
# COLUMN plnratrorlim:   Ratio of Planet to Stellar Radius Limit Flag
# COLUMN plntranmid:     Transit Mid-Point [BJD]
# COLUMN plntranmiderr1: Transit Mid-Point Upper Unc. [BJD]
# COLUMN plntranmiderr2: Transit Mid-Point Lower Unc. [BJD]
# COLUMN plntranmidlim:  Transit Mid-Point Limit Flag
# COLUMN plntranreflink: Reference
# COLUMN facility:       Facility
# COLUMN instrument:     Instrument
#
plntname,centralwavelng,bandwidth,plntransdep,plntransdeperr1,plntransdeperr2,plntransdeplim,plnradj,plnradjerr1,plnradjerr2,plnradjlim,plnratror,plnratrorerr1,plnratrorerr2,plnratrorlim,plntranmid,plntranmiderr1,plntranmiderr2,plntranmidlim,plntranreflink,facility,instrument
HAT-P-18 b,0.8550,,1.852100,0.048700,-0.048700,0,,,,,,,,,2459743.853395,0.000023,-0.000023,0,<a refstr=FU_ET_AL__2022 href=https://ui.adsabs.harvard.edu/abs/2022arXiv221113761F/abstract target=ref>Fu et al. 2022</a>,NASA 6.5m James Webb Space Telescope (JWST) Satellite Mission,Near Infrared Imager and Slitless Spectrograph (NIRISS)
HAT-P-18 b,0.8562,,1.848400,0.042200,-0.042200,0,,,,,,,,,2459743.853395,0.000023,-0.000023,0,<a refstr=FU_ET_AL__2022 href=https://ui.adsabs.harvard.edu/abs/2022arXiv221113761F/abstract target=ref>Fu et al. 2022</a>,NASA 6.5m James Webb Space Telescope (JWST) Satellite Mission,Near Infrared Imager and Slitless Spectrograph (NIRISS)
HAT-P-18 b,0.8574,,1.913300,0.040700,-0.040700,0,,,,,,,,,2459743.853395,0.000023,-0.000023,0,<a refstr=FU_ET_AL__2022 href=https://ui.adsabs.harvard.edu/abs/2022arXiv221113761F/abstract target=ref>Fu et al. 2022</a>,NASA 6.5m James Webb Space Telescope (JWST) Satellite Mission,Near Infrared Imager and Slitless Spectrograph (NIRISS)
HAT-P-18 b,0.8586,,1.877700,0.047300,-0.047300,0,,,,,,,,,2459743.853395,0.000023,-0.000023,0,<a refstr=FU_ET_AL__2022 href=https://ui.adsabs.harvard.edu/abs/2022arXiv221113761F/abstract target=ref>Fu et al. 2022</a>,NASA 6.5m James Webb Space Telescope (JWST) Satellite Mission,Near Infrared Imager and Slitless Spectrograph (NIRISS)
HAT-P-18 b,0.8599,,1.821500,0.039200,-0.039200,0,,,,,,,,,2459743.853395,0.000023,-0.000023,0,<a refstr=FU_ET_AL__2022 href=https://ui.adsabs.harvard.edu/abs/2022arXiv221113761F/abstract target=ref>Fu et al. 2022</a>,NASA 6.5m James Webb Space Telescope (JWST) Satellite Mission,Near Infrared Imager and Slitless Spectrograph (NIRISS)
HAT-P-18 b,0.8611,,1.776600,0.041100,-0.041100,0,,,,,,,,,2459743.853395,0.000023,-0.000023,0,<a refstr=FU_ET_AL__2022 href=https://ui.adsabs.harvard.edu/abs/2022arXiv221113761F/abstract target=ref>Fu et al. 2022</a>,NASA 6.5m James Webb Space Telescope (JWST) Satellite Mission,Near Infrared Imager and Slitless Spectrograph (NIRISS)
HAT-P-18 b,0.8623,,1.874400,0.050300,-0.050300,0,,,,,,,,,2459743.853395,0.000023,-0.000023,0,<a refstr=FU_ET_AL__2022 href=https://ui.adsabs.harvard.edu/abs/2022arXiv221113761F/abstract target=ref>Fu et al. 2022</a>,NASA 6.5m James Webb Space Telescope (JWST) Satellite Mission,Near Infrared Imager and Slitless Spectrograph (NIRISS)
HAT-P-18 b,0.8636,,1.864100,0.040900,-0.040900,0,,,,,,,,,2459743.853395,0.000023,-0.000023,0,<a refstr=FU_ET_AL__2022 href=https://ui.adsabs.harvard.edu/abs/2022arXiv221113761F/abstract target=ref>Fu et al. 2022</a>,NASA 6.5m James Webb Space Telescope (JWST) Satellite Mission,Near Infrared Imager and Slitless Spectrograph (NIRISS)
HAT-P-18 b,0.8648,,1.851500,0.051100,-0.051100,0,,,,,,,,,2459743.853395,0.000023,-0.000023,0,<a refstr=FU_ET_AL__2022 href=https://ui.adsabs.harvard.edu/abs/2022arXiv221113761F/abstract target=ref>Fu et al. 2022</a>,NASA 6.5m James Webb Space Telescope (JWST) Satellite Mission,Near Infrared Imager and Slitless Spectrograph (NIRISS)
HAT-P-18 b,0.8660,,1.889900,0.039300,-0.039300,0,,,,,,,,,2459743.853395,0.000023,-0.000023,0,<a refstr=FU_ET_AL__2022 href=https://ui.adsabs.harvard.edu/abs/2022arXiv221113761F/abstract target=ref>Fu et al. 2022</a>,NASA 6.5m James Webb Space Telescope (JWST) Satellite Mission,Near Infrared Imager and Slitless Spectrograph (NIRISS)
HAT-P-18 b,0.8673,,1.910000,0.041100,-0.041100,0,,,,,,,,,2459743.853395,0.000023,-0.000023,0,<a refstr=FU_ET_AL__2022 href=https://ui.adsabs.harvard.edu/abs/2022arXiv221113761F/abstract target=ref>Fu et al. 2022</a>,NASA 6.5m James Webb Space Telescope (JWST) Satellite Mission,Near Infrared Imager and Slitless Spectrograph (NIRISS)
HAT-P-18 b,0.8685,,1.939600,0.053200,-0.053200,0,,,,,,,,,2459743.853395,0.000023,-0.000023,0,<a refstr=FU_ET_AL__2022 href=https://ui.adsabs.harvard.edu/abs/2022arXiv221113761F/abstract target=ref>Fu et al. 2022</a>,NASA 6.5m James Webb Space Telescope (JWST) Satellite Mission,Near Infrared Imager and Slitless Spectrograph (NIRISS)
HAT-P-18 b,0.8698,,1.797100,0.046800,-0.046800,0,,,,,,,,,2459743.853395,0.000023,-0.000023,0,<a refstr=FU_ET_AL__2022 href=https://ui.adsabs.harvard.edu/abs/2022arXiv221113761F/abstract target=ref>Fu et al. 2022</a>,NASA 6.5m James Webb Space Telescope (JWST) Satellite Mission,Near Infrared Imager and Slitless Spectrograph (NIRISS)
HAT-P-18 b,0.8710,,1.787400,0.046100,-0.046100,0,,,,,,,,,2459743.853395,0.000023,-0.000023,0,<a refstr=FU_ET_AL__2022 href=https://ui.adsabs.harvard.edu/abs/2022arXiv221113761F/abstract target=ref>Fu et al. 2022</a>,NASA 6.5m James Webb Space Telescope (JWST) Satellite Mission,Near Infrared Imager and Slitless Spectrograph (NIRISS)
HAT-P-18 b,0.8722,,1.903800,0.053300,-0.053300,0,,,,,,,,,2459743.853395,0.000023,-0.000023,0,<a refstr=FU_ET_AL__2022 href=https://ui.adsabs.harvard.edu/abs/2022arXiv221113761F/abstract target=ref>Fu et al. 2022</a>,NASA 6.5m James Webb Space Telescope (JWST) Satellite Mission,Near Infrared Imager and Slitless Spectrograph (NIRISS)
HAT-P-18 b,0.8735,,1.803600,0.044400,-0.044400,0,,,,,,,,,2459743.853395,0.000023,-0.000023,0,<a refstr=FU_ET_AL__2022 href=https://ui.adsabs.harvard.edu/abs/2022arXiv221113761F/abstract target=ref>Fu et al. 2022</a>,NASA 6.5m James Webb Space Telescope (JWST) Satellite Mission,Near Infrared Imager and Slitless Spectrograph (NIRISS)
HAT-P-18 b,0.8747,,1.863100,0.043900,-0.043900,0,,,,,,,,,2459743.853395,0.000023,-0.000023,0,<a refstr=FU_ET_AL__2022 href=https://ui.adsabs.harvard.edu/abs/2022arXiv221113761F/abstract target=ref>Fu et al. 2022</a>,NASA 6.5m James Webb Space Telescope (JWST) Satellite Mission,Near Infrared Imager and Slitless Spectrograph (NIRISS)
HAT-P-18 b,0.8760,,1.844000,0.052900,-0.052900,0,,,,,,,,,2459743.853395,0.000023,-0.000023,0,<a refstr=FU_ET_AL__2022 href=https://ui.adsabs.harvard.edu/abs/2022arXiv221113761F/abstract target=ref>Fu et al. 2022</a>,NASA 6.5m James Webb Space Telescope (JWST) Satellite Mission,Near Infrared Imager and Slitless Spectrograph (NIRISS)
HAT-P-18 b,0.8772,,1.839200,0.045400,-0.045400,0,,,,,,,,,2459743.853395,0.000023,-0.000023,0,<a refstr=FU_ET_AL__2022 href=https://ui.adsabs.harvard.edu/abs/2022arXiv221113761F/abstract target=ref>Fu et al. 2022</a>,NASA 6.5m James Webb Space Telescope (JWST) Satellite Mission,Near Infrared Imager and Slitless Spectrograph (NIRISS)
HAT-P-18 b,0.8785,,1.923000,0.052600,-0.052600,0,,,,,,,,,2459743.853395,0.000023,-0.000023,0,<a refstr=FU_ET_AL__2022 href=https://ui.adsabs.harvard.edu/abs/2022arXiv221113761F/abstract target=ref>Fu et al. 2022</a>,NASA 6.5m James Webb Space Telescope (JWST) Satellite Mission,Near Infrared Imager and Slitless Spectrograph (NIRISS)
HAT-P-18 b,0.8856,,1.918300,0.026000,-0.026000,0,,,,,,,,,2459743.853395,0.000023,-0.000023,0,<a refstr=FU_ET_AL__2022 href=https://ui.adsabs.harvard.edu/abs/2022arXiv221113761F/abstract target=ref>Fu et al. 2022</a>,NASA 6.5m James Webb Space Telescope (JWST) Satellite Mission,Near Infrared Imager and Slitless Spectrograph (NIRISS)
HAT-P-18 b,0.8868,,1.948800,0.026500,-0.026500,0,,,,,,,,,2459743.853395,0.000023,-0.000023,0,<a refstr=FU_ET_AL__2022 href=https://ui.adsabs.harvard.edu/abs/2022arXiv221113761F/abstract target=ref>Fu et al. 2022</a>,NASA 6.5m James Webb Space Telescope (JWST) Satellite Mission,Near Infrared Imager and Slitless Spectrograph (NIRISS)
HAT-P-18 b,0.8881,,1.892300,0.019600,-0.019600,0,,,,,,,,,2459743.853395,0.000023,-0.000023,0,<a refstr=FU_ET_AL__2022 href=https://ui.adsabs.harvard.edu/abs/2022arXiv221113761F/abstract target=ref>Fu et al. 2022</a>,NASA 6.5m James Webb Space Telescope (JWST) Satellite Mission,Near Infrared Imager and Slitless Spectrograph (NIRISS)
HAT-P-18 b,0.8894,,1.847700,0.028100,-0.028100,0,,,,,,,,,2459743.853395,0.000023,-0.000023,0,<a refstr=FU_ET_AL__2022 href=https://ui.adsabs.harvard.edu/abs/2022arXiv221113761F/abstract target=ref>Fu et al. 2022</a>,NASA 6.5m James Webb Space Telescope (JWST) Satellite Mission,Near Infrared Imager and Slitless Spectrograph (NIRISS)
HAT-P-18 b,0.8907,,1.908400,0.028600,-0.028600,0,,,,,,,,,2459743.853395,0.000023,-0.000023,0,<a refstr=FU_ET_AL__2022 href=https://ui.adsabs.harvard.edu/abs/2022arXiv221113761F/abstract target=ref>Fu et al. 2022</a>,NASA 6.5m James Webb Space Telescope (JWST) Satellite Mission,Near Infrared Imager and Slitless Spectrograph (NIRISS)
HAT-P-18 b,0.8919,,1.909200,0.019700,-0.019700,0,,,,,,,,,2459743.853395,0.000023,-0.000023,0,<a refstr=FU_ET_AL__2022 href=https://ui.adsabs.harvard.edu/abs/2022arXiv221113761F/abstract target=ref>Fu et al. 2022</a>,NASA 6.5m James Webb Space Telescope (JWST) Satellite Mission,Near Infrared Imager and Slitless Spectrograph (NIRISS)
HAT-P-18 b,0.8932,,1.913300,0.031200,-0.031200,0,,,,,,,,,2459743.853395,0.000023,-0.000023,0,<a refstr=FU_ET_AL__2022 href=https://ui.adsabs.harvard.edu/abs/2022arXiv221113761F/abstract target=ref>Fu et al. 2022</a>,NASA 6.5m James Webb Space Telescope (JWST) Satellite Mission,Near Infrared Imager and Slitless Spectrograph (NIRISS)
HAT-P-18 b,0.8945,,1.866400,0.021400,-0.021400,0,,,,,,,,,2459743.853395,0.000023,-0.000023,0,<a refstr=FU_ET_AL__2022 href=https://ui.adsabs.harvard.edu/abs/2022arXiv221113761F/abstract target=ref>Fu et al. 2022</a>,NASA 6.5m James Webb Space Telescope (JWST) Satellite Mission,Near Infrared Imager and Slitless Spectrograph (NIRISS)
HAT-P-18 b,0.8958,,1.919500,0.027500,-0.027500,0,,,,,,,,,2459743.853395,0.000023,-0.000023,0,<a refstr=FU_ET_AL__2022 href=https://ui.adsabs.harvard.edu/abs/2022arXiv221113761F/abstract target=ref>Fu et al. 2022</a>,NASA 6.5m James Webb Space Telescope (JWST) Satellite Mission,Near Infrared Imager and Slitless Spectrograph (NIRISS)
HAT-P-18 b,0.8970,,1.902100,0.018200,-0.018200,0,,,,,,,,,2459743.853395,0.000023,-0.000023,0,<a refstr=FU_ET_AL__2022 href=https://ui.adsabs.harvard.edu/abs/2022arXiv221113761F/abstract target=ref>Fu et al. 2022</a>,NASA 6.5m James Webb Space Telescope (JWST) Satellite Mission,Near Infrared Imager and Slitless Spectrograph (NIRISS)
HAT-P-18 b,0.8983,,1.907700,0.026800,-0.026800,0,,,,,,,,,2459743.853395,0.000023,-0.000023,0,<a refstr=FU_ET_AL__2022 href=https://ui.adsabs.harvard.edu/abs/2022arXiv221113761F/abstract target=ref>Fu et al. 2022</a>,NASA 6.5m James Webb Space Telescope (JWST) Satellite Mission,Near Infrared Imager and Slitless Spectrograph (NIRISS)
HAT-P-18 b,0.8996,,1.871500,0.030800,-0.030800,0,,,,,,,,,2459743.853395,0.000023,-0.000023,0,<a refstr=FU_ET_AL__2022 href=https://ui.adsabs.harvard.edu/abs/2022arXiv221113761F/abstract target=ref>Fu et al. 2022</a>,NASA 6.5m James Webb Space Telescope (JWST) Satellite Mission,Near Infrared Imager and Slitless Spectrograph (NIRISS)
HAT-P-18 b,0.9009,,1.897300,0.019100,-0.019100,0,,,,,,,,,2459743.853395,0.000023,-0.000023,0,<a refstr=FU_ET_AL__2022 href=https://ui.adsabs.harvard.edu/abs/2022arXiv221113761F/abstract target=ref>Fu et al. 2022</a>,NASA 6.5m James Webb Space Telescope (JWST) Satellite Mission,Near Infrared Imager and Slitless Spectrograph (NIRISS)
HAT-P-18 b,0.9022,,1.911500,0.031000,-0.031000,0,,,,,,,,,2459743.853395,0.000023,-0.000023,0,<a refstr=FU_ET_AL__2022 href=https://ui.adsabs.harvard.edu/abs/2022arXiv221113761F/abstract target=ref>Fu et al. 2022</a>,NASA 6.5m James Webb Space Telescope (JWST) Satellite Mission,Near Infrared Imager and Slitless Spectrograph (NIRISS)
HAT-P-18 b,0.9035,,1.893100,0.021300,-0.021300,0,,,,,,,,,2459743.853395,0.000023,-0.000023,0,<a refstr=FU_ET_AL__2022 href=https://ui.adsabs.harvard.edu/abs/2022arXiv221113761F/abstract target=ref>Fu et al. 2022</a>,NASA 6.5m James Webb Space Telescope (JWST) Satellite Mission,Near Infrared Imager and Slitless Spectrograph (NIRISS)
HAT-P-18 b,0.9047,,1.913000,0.030200,-0.030200,0,,,,,,,,,2459743.853395,0.000023,-0.000023,0,<a refstr=FU_ET_AL__2022 href=https://ui.adsabs.harvard.edu/abs/2022arXiv221113761F/abstract target=ref>Fu et al. 2022</a>,NASA 6.5m James Webb Space Telescope (JWST) Satellite Mission,Near Infrared Imager and Slitless Spectrograph (NIRISS)
HAT-P-18 b,0.9060,,1.894000,0.017900,-0.017900,0,,,,,,,,,2459743.853395,0.000023,-0.000023,0,<a refstr=FU_ET_AL__2022 href=https://ui.adsabs.harvard.edu/abs/2022arXiv221113761F/abstract target=ref>Fu et al. 2022</a>,NASA 6.5m James Webb Space Telescope (JWST) Satellite Mission,Near Infrared Imager and Slitless Spectrograph (NIRISS)
HAT-P-18 b,0.9073,,1.844800,0.030000,-0.030000,0,,,,,,,,,2459743.853395,0.000023,-0.000023,0,<a refstr=FU_ET_AL__2022 href=https://ui.adsabs.harvard.edu/abs/2022arXiv221113761F/abstract target=ref>Fu et al. 2022</a>,NASA 6.5m James Webb Space Telescope (JWST) Satellite Mission,Near Infrared Imager and Slitless Spectrograph (NIRISS)
HAT-P-18 b,0.9086,,1.905900,0.029900,-0.029900,0,,,,,,,,,2459743.853395,0.000023,-0.000023,0,<a refstr=FU_ET_AL__2022 href=https://ui.adsabs.harvard.edu/abs/2022arXiv221113761F/abstract target=ref>Fu et al. 2022</a>,NASA 6.5m James Webb Space Telescope (JWST) Satellite Mission,Near Infrared Imager and Slitless Spectrograph (NIRISS)
HAT-P-18 b,0.9099,,1.877000,0.019500,-0.019500,0,,,,,,,,,2459743.853395,0.000023,-0.000023,0,<a refstr=FU_ET_AL__2022 href=https://ui.adsabs.harvard.edu/abs/2022arXiv221113761F/abstract target=ref>Fu et al. 2022</a>,NASA 6.5m James Webb Space Telescope (JWST) Satellite Mission,Near Infrared Imager and Slitless Spectrograph (NIRISS)
HAT-P-18 b,0.9112,,1.869700,0.026300,-0.026300,0,,,,,,,,,2459743.853395,0.000023,-0.000023,0,<a refstr=FU_ET_AL__2022 href=https://ui.adsabs.harvard.edu/abs/2022arXiv221113761F/abstract target=ref>Fu et al. 2022</a>,NASA 6.5m James Webb Space Telescope (JWST) Satellite Mission,Near Infrared Imager and Slitless Spectrograph (NIRISS)
HAT-P-18 b,0.9125,,1.885900,0.019000,-0.019000,0,,,,,,,,,2459743.853395,0.000023,-0.000023,0,<a refstr=FU_ET_AL__2022 href=https://ui.adsabs.harvard.edu/abs/2022arXiv221113761F/abstract target=ref>Fu et al. 2022</a>,NASA 6.5m James Webb Space Telescope (JWST) Satellite Mission,Near Infrared Imager and Slitless Spectrograph (NIRISS)
HAT-P-18 b,0.9138,,1.921800,0.027300,-0.027300,0,,,,,,,,,2459743.853395,0.000023,-0.000023,0,<a refstr=FU_ET_AL__2022 href=https://ui.adsabs.harvard.edu/abs/2022arXiv221113761F/abstract target=ref>Fu et al. 2022</a>,NASA 6.5m James Webb Space Telescope (JWST) Satellite Mission,Near Infrared Imager and Slitless Spectrograph (NIRISS)
HAT-P-18 b,0.9151,,1.898800,0.019300,-0.019300,0,,,,,,,,,2459743.853395,0.000023,-0.000023,0,<a refstr=FU_ET_AL__2022 href=https://ui.adsabs.harvard.edu/abs/2022arXiv221113761F/abstract target=ref>Fu et al. 2022</a>,NASA 6.5m James Webb Space Telescope (JWST) Satellite Mission,Near Infrared Imager and Slitless Spectrograph (NIRISS)
HAT-P-18 b,0.9164,,1.870200,0.027500,-0.027500,0,,,,,,,,,2459743.853395,0.000023,-0.000023,0,<a refstr=FU_ET_AL__2022 href=https://ui.adsabs.harvard.edu/abs/2022arXiv221113761F/abstract target=ref>Fu et al. 2022</a>,NASA 6.5m James Webb Space Telescope (JWST) Satellite Mission,Near Infrared Imager and Slitless Spectrograph (NIRISS)
HAT-P-18 b,0.9178,,1.910400,0.017900,-0.017900,0,,,,,,,,,2459743.853395,0.000023,-0.000023,0,<a refstr=FU_ET_AL__2022 href=https://ui.adsabs.harvard.edu/abs/2022arXiv221113761F/abstract target=ref>Fu et al. 2022</a>,NASA 6.5m James Webb Space Telescope (JWST) Satellite Mission,Near Infrared Imager and Slitless Spectrograph (NIRISS)
HAT-P-18 b,0.9191,,1.896700,0.026500,-0.026500,0,,,,,,,,,2459743.853395,0.000023,-0.000023,0,<a refstr=FU_ET_AL__2022 href=https://ui.adsabs.harvard.edu/abs/2022arXiv221113761F/abstract target=ref>Fu et al. 2022</a>,NASA 6.5m James Webb Space Telescope (JWST) Satellite Mission,Near Infrared Imager and Slitless Spectrograph (NIRISS)
HAT-P-18 b,0.9204,,1.894900,0.019100,-0.019100,0,,,,,,,,,2459743.853395,0.000023,-0.000023,0,<a refstr=FU_ET_AL__2022 href=https://ui.adsabs.harvard.edu/abs/2022arXiv221113761F/abstract target=ref>Fu et al. 2022</a>,NASA 6.5m James Webb Space Telescope (JWST) Satellite Mission,Near Infrared Imager and Slitless Spectrograph (NIRISS)
HAT-P-18 b,0.9217,,1.900600,0.030800,-0.030800,0,,,,,,,,,2459743.853395,0.000023,-0.000023,0,<a refstr=FU_ET_AL__2022 href=https://ui.adsabs.harvard.edu/abs/2022arXiv221113761F/abstract target=ref>Fu et al. 2022</a>,NASA 6.5m James Webb Space Telescope (JWST) Satellite Mission,Near Infrared Imager and Slitless Spectrograph (NIRISS)
HAT-P-18 b,0.9230,,1.815300,0.026400,-0.026400,0,,,,,,,,,2459743.853395,0.000023,-0.000023,0,<a refstr=FU_ET_AL__2022 href=https://ui.adsabs.harvard.edu/abs/2022arXiv221113761F/abstract target=ref>Fu et al. 2022</a>,NASA 6.5m James Webb Space Telescope (JWST) Satellite Mission,Near Infrared Imager and Slitless Spectrograph (NIRISS)
HAT-P-18 b,0.9243,,1.899300,0.018200,-0.018200,0,,,,,,,,,2459743.853395,0.000023,-0.000023,0,<a refstr=FU_ET_AL__2022 href=https://ui.adsabs.harvard.edu/abs/2022arXiv221113761F/abstract target=ref>Fu et al. 2022</a>,NASA 6.5m James Webb Space Telescope (JWST) Satellite Mission,Near Infrared Imager and Slitless Spectrograph (NIRISS)
HAT-P-18 b,0.9257,,1.925200,0.026900,-0.026900,0,,,,,,,,,2459743.853395,0.000023,-0.000023,0,<a refstr=FU_ET_AL__2022 href=https://ui.adsabs.harvard.edu/abs/2022arXiv221113761F/abstract target=ref>Fu et al. 2022</a>,NASA 6.5m James Webb Space Telescope (JWST) Satellite Mission,Near Infrared Imager and Slitless Spectrograph (NIRISS)
HAT-P-18 b,0.9270,,1.882000,0.020200,-0.020200,0,,,,,,,,,2459743.853395,0.000023,-0.000023,0,<a refstr=FU_ET_AL__2022 href=https://ui.adsabs.harvard.edu/abs/2022arXiv221113761F/abstract target=ref>Fu et al. 2022</a>,NASA 6.5m James Webb Space Telescope (JWST) Satellite Mission,Near Infrared Imager and Slitless Spectrograph (NIRISS)
HAT-P-18 b,0.9283,,1.900700,0.027500,-0.027500,0,,,,,,,,,2459743.853395,0.000023,-0.000023,0,<a refstr=FU_ET_AL__2022 href=https://ui.adsabs.harvard.edu/abs/2022arXiv221113761F/abstract target=ref>Fu et al. 2022</a>,NASA 6.5m James Webb Space Telescope (JWST) Satellite Mission,Near Infrared Imager and Slitless Spectrograph (NIRISS)
HAT-P-18 b,0.9296,,1.917200,0.019700,-0.019700,0,,,,,,,,,2459743.853395,0.000023,-0.000023,0,<a refstr=FU_ET_AL__2022 href=https://ui.adsabs.harvard.edu/abs/2022arXiv221113761F/abstract target=ref>Fu et al. 2022</a>,NASA 6.5m James Webb Space Telescope (JWST) Satellite Mission,Near Infrared Imager and Slitless Spectrograph (NIRISS)
HAT-P-18 b,0.9310,,1.935000,0.023900,-0.023900,0,,,,,,,,,2459743.853395,0.000023,-0.000023,0,<a refstr=FU_ET_AL__2022 href=https://ui.adsabs.harvard.edu/abs/2022arXiv221113761F/abstract target=ref>Fu et al. 2022</a>,NASA 6.5m James Webb Space Telescope (JWST) Satellite Mission,Near Infrared Imager and Slitless Spectrograph (NIRISS)
HAT-P-18 b,0.9323,,1.906000,0.019800,-0.019800,0,,,,,,,,,2459743.853395,0.000023,-0.000023,0,<a refstr=FU_ET_AL__2022 href=https://ui.adsabs.harvard.edu/abs/2022arXiv221113761F/abstract target=ref>Fu et al. 2022</a>,NASA 6.5m James Webb Space Telescope (JWST) Satellite Mission,Near Infrared Imager and Slitless Spectrograph (NIRISS)
HAT-P-18 b,0.9336,,1.888000,0.026200,-0.026200,0,,,,,,,,,2459743.853395,0.000023,-0.000023,0,<a refstr=FU_ET_AL__2022 href=https://ui.adsabs.harvard.edu/abs/2022arXiv221113761F/abstract target=ref>Fu et al. 2022</a>,NASA 6.5m James Webb Space Telescope (JWST) Satellite Mission,Near Infrared Imager and Slitless Spectrograph (NIRISS)
HAT-P-18 b,0.9349,,1.896700,0.017700,-0.017700,0,,,,,,,,,2459743.853395,0.000023,-0.000023,0,<a refstr=FU_ET_AL__2022 href=https://ui.adsabs.harvard.edu/abs/2022arXiv221113761F/abstract target=ref>Fu et al. 2022</a>,NASA 6.5m James Webb Space Telescope (JWST) Satellite Mission,Near Infrared Imager and Slitless Spectrograph (NIRISS)
HAT-P-18 b,0.9363,,1.834100,0.029900,-0.029900,0,,,,,,,,,2459743.853395,0.000023,-0.000023,0,<a refstr=FU_ET_AL__2022 href=https://ui.adsabs.harvard.edu/abs/2022arXiv221113761F/abstract target=ref>Fu et al. 2022</a>,NASA 6.5m James Webb Space Telescope (JWST) Satellite Mission,Near Infrared Imager and Slitless Spectrograph (NIRISS)
HAT-P-18 b,0.9376,,1.882500,0.019000,-0.019000,0,,,,,,,,,2459743.853395,0.000023,-0.000023,0,<a refstr=FU_ET_AL__2022 href=https://ui.adsabs.harvard.edu/abs/2022arXiv221113761F/abstract target=ref>Fu et al. 2022</a>,NASA 6.5m James Webb Space Telescope (JWST) Satellite Mission,Near Infrared Imager and Slitless Spectrograph (NIRISS)
HAT-P-18 b,0.9390,,1.888100,0.024000,-0.024000,0,,,,,,,,,2459743.853395,0.000023,-0.000023,0,<a refstr=FU_ET_AL__2022 href=https://ui.adsabs.harvard.edu/abs/2022arXiv221113761F/abstract target=ref>Fu et al. 2022</a>,NASA 6.5m James Webb Space Telescope (JWST) Satellite Mission,Near Infrared Imager and Slitless Spectrograph (NIRISS)
HAT-P-18 b,0.9403,,1.867000,0.016300,-0.016300,0,,,,,,,,,2459743.853395,0.000023,-0.000023,0,<a refstr=FU_ET_AL__2022 href=https://ui.adsabs.harvard.edu/abs/2022arXiv221113761F/abstract target=ref>Fu et al. 2022</a>,NASA 6.5m James Webb Space Telescope (JWST) Satellite Mission,Near Infrared Imager and Slitless Spectrograph (NIRISS)
HAT-P-18 b,0.9416,,1.925900,0.027800,-0.027800,0,,,,,,,,,2459743.853395,0.000023,-0.000023,0,<a refstr=FU_ET_AL__2022 href=https://ui.adsabs.harvard.edu/abs/2022arXiv221113761F/abstract target=ref>Fu et al. 2022</a>,NASA 6.5m James Webb Space Telescope (JWST) Satellite Mission,Near Infrared Imager and Slitless Spectrograph (NIRISS)
HAT-P-18 b,0.9430,,1.887400,0.018100,-0.018100,0,,,,,,,,,2459743.853395,0.000023,-0.000023,0,<a refstr=FU_ET_AL__2022 href=https://ui.adsabs.harvard.edu/abs/2022arXiv221113761F/abstract target=ref>Fu et al. 2022</a>,NASA 6.5m James Webb Space Telescope (JWST) Satellite Mission,Near Infrared Imager and Slitless Spectrograph (NIRISS)
HAT-P-18 b,0.9443,,1.872800,0.027000,-0.027000,0,,,,,,,,,2459743.853395,0.000023,-0.000023,0,<a refstr=FU_ET_AL__2022 href=https://ui.adsabs.harvard.edu/abs/2022arXiv221113761F/abstract target=ref>Fu et al. 2022</a>,NASA 6.5m James Webb Space Telescope (JWST) Satellite Mission,Near Infrared Imager and Slitless Spectrograph (NIRISS)
HAT-P-18 b,0.9457,,1.862700,0.020100,-0.020100,0,,,,,,,,,2459743.853395,0.000023,-0.000023,0,<a refstr=FU_ET_AL__2022 href=https://ui.adsabs.harvard.edu/abs/2022arXiv221113761F/abstract target=ref>Fu et al. 2022</a>,NASA 6.5m James Webb Space Telescope (JWST) Satellite Mission,Near Infrared Imager and Slitless Spectrograph (NIRISS)
